CASEID,HELPFUL,FAIR,TRUST,YEAR,AGE,SEX,RACE,HISPANIC,EDUC,DEGREE,MARITAL
51648,1,1,1,2008,56,1,1, 1,12,1,1
51649,1,2,3,2008,61,1,1, 1,20,4,1
51650,2,1,2,2008,59,2,1, 1,12,1,1
51651,1,2,2,2008,89,1,1, 1, 5,0,1
51652,0,0,0,2008,42,1,3, 2,12,1,1
51653,2,2,2,2008,56,2,1, 1,14,2,1
51654,2,2,2,2008,47,2,1, 1,10,0,1
51655,0,0,0,2008,68,2,1, 1,12,1,1
51656,0,0,0,2008,61,2,1, 1,12,1,1
51657,1,2,1,2008,56,2,1, 1,15,1,1
51658,2,1,2,2008,41,2,1, 1,16,3,3
51659,0,0,0,2008,42,2,1, 1,12,1,1
51660,0,0,0,2008,36,2,1, 1,14,2,1
51661,0,0,0,2008,51,1,1, 1,14,2,1
51662,1,2,2,2008,38,2,1, 1,18,4,1
51663,2,3,2,2008,87,2,1, 1, 8,0,2
51664,0,0,0,2008,28,2,1, 1,12,1,5
51665,0,0,0,2008,58,2,1, 1,18,4,1
51666,1,1,2,2008,89,2,1, 1, 9,0,2
51667,0,0,0,2008,76,2,1, 1,14,2,1
51668,2,2,1,2008,76,2,1, 1, 3,0,2
51669,1,2,2,2008,54,2,2, 1,14,1,1
51670,0,0,0,2008,19,2,2, 1,11,0,5
51671,2,1,2,2008,41,1,2, 1,11,1,4
51672,1,2,1,2008,72,2,1, 1,12,1,2
51673,2,2,1,2008,22,1,1, 1,15,2,1
51674,2,2,2,2008,23,2,1, 2,14,2,5
51675,2,1,2,2008,69,2,1, 1, 4,0,3
51676,1,1,2,2008,69,2,1, 2, 3,0,3
51677,0,0,0,2008,56,1,1, 1,16,3,3
51678,2,1,2,2008,34,1,1, 2,16,3,1
51679,2,2,2,2008,46,2,2, 1,19,4,3
51680,2,1,2,2008,20,2,1, 2,12,1,5
51681,0,0,0,2008,36,1,1, 1,18,4,1
51682,3,1,2,2008,36,2,2, 1,16,3,4
51683,3,3,2,2008,31,2,1, 1,14,2,1
51684,2,1,2,2008,70,2,1,20,16,3,1
51685,3,2,2,2008,32,2,1, 1,12,1,1
51686,0,0,0,2008,63,1,1, 1,18,4,3
51687,1,3,2,2008,55,1,1, 1,17,3,1
51688,0,0,0,2008,77,2,1, 1,12,1,3
51689,1,2,1,2008,25,2,1, 1,14,1,5
51690,0,0,0,2008,41,2,2, 1, 0,0,5
51691,0,0,0,2008,35,2,1, 1,14,1,1
51692,3,2,1,2008,34,2,1, 1,13,1,1
51693,1,2,1,2008,41,1,1, 1,20,4,1
51694,0,0,0,2008,31,2,1, 1,18,4,5
51695,1,2,2,2008,24,2,1, 1,18,3,5
51696,1,2,1,2008,28,2,3, 1,20,4,5
51697,0,0,0,2008,32,2,2, 1,18,4,5
51698,0,0,0,2008,31,1,1, 1, 8,0,1
51699,0,0,0,2008,24,2,1, 1,16,3,5
51700,1,2,1,2008,34,1,2, 1,19,4,5
51701,0,0,0,2008,45,2,2, 1,12,1,1
51702,2,1,2,2008,49,2,2, 1,14,1,5
51703,2,1,2,2008,37,2,2, 1,11,0,5
51704,0,0,0,2008,29,1,1, 2,12,1,1
51705,2,1,2,2008,26,2,1, 2,11,0,5
51706,2,2,2,2008,29,2,1, 2, 7,0,4
51707,2,1,1,2008,28,2,3, 2,14,1,5
51708,3,3,3,2008,40,1,3, 1,16,3,3
51709,3,2,2,2008,45,1,3, 1,14,2,1
51710,0,0,0,2008,23,2,2, 1,14,1,5
51711,1,8,1,2008,45,1,3, 1,19,4,1
51712,1,2,1,2008,48,2,1, 1,16,4,1
51713,1,2,1,2008,43,1,3, 1,18,4,1
51714,2,1,2,2008,23,1,1, 1,16,1,5
51715,1,2,1,2008,34,1,3,10,12,1,5
51716,1,2,1,2008,43,1,1, 1,19,4,5
51717,2,2,1,2008,23,1,1, 1,16,3,5
51718,1,1,1,2008,43,1,1, 3,15,1,5
51719,0,0,0,2008,46,1,1, 1,15,1,5
51720,0,0,0,2008,45,1,1, 1,16,3,1
51721,1,2,1,2008,41,2,1, 1,16,3,1
51722,2,1,2,2008,52,1,1, 1,14,2,1
51723,0,0,0,2008,40,1,1, 1,20,4,1
51724,2,1,2,2008,44,2,1, 1,20,4,1
51725,1,2,1,2008,48,1,1, 1,16,3,2
51726,0,0,0,2008,54,2,1, 1,16,2,5
51727,0,0,0,2008,56,2,2, 1, 8,0,5
51728,1,1,2,2008,53,1,1, 1, 9,1,5
51729,0,0,0,2008,50,1,1, 1,12,1,5
51730,2,2,2,2008,81,1,1, 1,17,3,1
51731,1,2,1,2008,44,2,1, 1,15,1,3
51732,1,2,1,2008,22,1,1, 1,14,1,5
51733,2,1,2,2008,21,2,1, 7,14,2,5
51734,2,1,2,2008,38,1,1, 1,16,3,1
51735,2,1,2,2008,33,2,2, 2,12,1,3
51736,0,0,0,2008,56,1,1, 1,14,1,1
51737,1,2,1,2008,47,2,1, 1,18,4,1
51738,1,2,1,2008,74,1,1, 1,19,4,3
51739,2,1,3,2008,41,1,1, 1,16,1,5
51740,2,1,2,2008,25,1,1, 1,16,3,5
51741,1,2,2,2008,50,1,1, 1,14,1,1
51742,2,1,2,2008,48,1,1, 1,12,1,5
51743,1,2,2,2008,51,2,1, 1,12,1,3
51744,0,0,0,2008,74,2,1, 1,12,1,3
51745,1,2,2,2008,73,2,1, 1,12,1,5
51746,1,2,2,2008,48,2,1, 1,12,1,3
51747,2,1,2,2008,44,2,1, 1,12,1,1
51748,2,2,2,2008,43,1,1, 1,12,1,1
51749,1,2,2,2008,27,1,1, 1,16,3,1
51750,0,0,0,2008,41,1,1, 1,12,1,5
51751,1,2,1,2008,73,1,1, 1,13,1,1
51752,2,3,2,2008,51,1,1, 1, 9,0,1
51753,2,1,2,2008,48,1,1, 1,12,1,3
51754,0,0,0,2008,30,2,1, 1,13,1,4
51755,1,2,2,2008,65,1,1, 1,12,1,5
51756,1,2,1,2008,48,1,1, 1,16,3,1
51757,3,3,2,2008,43,1,1, 1,11,0,1
51758,2,2,1,2008,42,1,1, 1,12,1,1
51759,0,0,0,2008,18,2,1, 2, 6,0,1
51760,0,0,0,2008,52,2,1, 1,12,1,1
51761,2,2,2,2008,45,2,1, 1,16,3,5
51762,0,0,0,2008,51,1,2, 1,12,0,5
51763,2,1,2,2008,49,2,2, 1,12,1,3
51764,2,1,2,2008,32,1,1, 1,14,2,1
51765,0,0,0,2008,68,1,1, 1,16,3,1
51766,1,2,3,2008,34,2,1, 2,12,1,1
51767,1,2,2,2008,28,1,1, 1,16,3,5
51768,1,2,2,2008,64,2,1, 1,16,3,3
51769,0,0,0,2008,44,2,1,30,12,1,1
51770,0,0,0,2008,62,1,1, 1,12,1,1
51771,1,1,2,2008,26,2,2, 1,12,1,5
51772,2,1,2,2008,31,2,2, 1,11,1,5
51773,0,0,0,2008,35,1,2, 1,12,0,5
51774,0,0,0,2008,26,1,2, 1,11,1,1
51775,1,2,1,2008,36,1,1, 1,16,3,5
51776,2,2,2,2008,27,1,1, 1,11,0,1
51777,0,0,0,2008,61,1,1, 1,18,3,5
51778,0,0,0,2008,66,2,1, 1,16,1,3
51779,2,1,2,2008,39,2,1, 1,15,1,1
51780,1,1,1,2008,67,2,1, 1,18,3,5
51781,0,0,0,2008,62,2,1, 1,20,4,5
51782,3,3,1,2008,37,1,2, 1,16,3,1
51783,0,0,0,2008,53,1,2, 1,16,3,4
51784,3,3,3,2008,51,1,1, 1,17,4,1
51785,1,2,2,2008,45,1,1, 1,12,1,3
51786,0,0,0,2008,84,2,1, 1,12,1,2
51787,0,0,0,2008,47,2,1, 1,19,4,5
51788,0,0,0,2008,65,1,1, 1,16,3,3
51789,2,1,2,2008,49,2,2, 1,14,2,1
51790,1,1,2,2008,48,1,1, 1,12,1,1
51791,2,1,1,2008,42,2,1, 1,12,1,1
51792,3,3,1,2008,44,1,1, 1,16,3,4
51793,1,2,2,2008,52,2,1, 1,14,2,1
51794,1,2,1,2008,69,2,1, 1,18,3,1
51795,1,2,1,2008,46,1,1, 1,16,3,1
51796,0,0,0,2008,56,1,1, 1,17,2,5
51797,2,2,1,2008,19,1,1, 1,11,0,5
51798,1,2,3,2008,46,2,1, 1,14,2,1
51799,1,2,1,2008,77,2,1, 1,12,1,2
51800,0,0,0,2008,65,2,1, 1,14,2,3
51801,2,2,2,2008,56,2,1, 1,12,1,1
51802,3,1,2,2008,18,2,1, 1,11,0,5
51803,3,2,1,2008,52,2,1, 1,18,4,1
51804,2,3,2,2008,53,1,1, 1, 9,0,1
51805,0,0,0,2008,31,2,2, 1,12,1,5
51806,3,3,3,2008,53,1,1, 1,20,3,5
51807,1,2,3,2008,21,2,1, 1,15,1,5
51808,0,0,0,2008,75,2,3, 1,20,4,2
51809,1,1,1,2008,47,1,1, 1,14,1,3
51810,3,3,3,2008,24,2,1, 1,18,3,5
51811,3,2,3,2008,43,2,1, 1,20,4,5
51812,2,1,1,2008,31,1,2, 1,11,0,5
51813,0,0,0,2008,21,1,1, 1,11,1,5
51814,0,0,0,2008,50,1,1, 1,14,2,5
51815,1,2,2,2008,23,2,1, 1,13,1,1
51816,1,2,2,2008,79,2,1, 1,14,1,1
51817,2,2,3,2008,59,1,1, 1,14,1,5
51818,0,0,0,2008,74,2,1, 1,18,4,3
51819,2,3,3,2008,27,2,1, 1,18,4,5
51820,2,3,2,2008,32,1,1, 1,13,1,5
51821,1,8,1,2008,78,2,1, 1,12,1,1
51822,2,3,2,2008,29,1,1, 1,14,1,1
51823,1,2,1,2008,35,2,1, 1,16,3,1
51824,1,2,1,2008,33,1,1, 1,16,3,1
51825,1,3,2,2008,46,2,1, 1,12,1,1
51826,0,0,0,2008,55,2,1, 1,12,1,5
51827,0,0,0,2008,35,2,1, 1,16,3,1
51828,0,0,0,2008,40,1,1, 1,14,1,1
51829,0,0,0,2008,50,2,1, 1,16,3,1
51830,0,0,0,2008,60,1,1, 1,12,1,1
51831,3,2,2,2008,38,2,1, 1,16,3,1
51832,2,1,2,2008,40,1,1, 1,12,1,5
51833,3,1,2,2008,75,2,2, 1,12,1,4
51834,2,1,2,2008,20,2,2, 1,13,1,5
51835,2,1,2,2008,25,2,1, 1,16,3,5
51836,0,0,0,2008,36,2,1, 1,14,1,5
51837,2,1,2,2008,54,1,3, 5,16,3,3
51838,0,0,0,2008,60,2,1, 1,14,1,1
51839,1,1,2,2008,31,2,3, 3,11,1,5
51840,0,0,0,2008,39,1,2, 1,11,0,5
51841,1,2,1,2008,63,1,1, 1,14,2,1
51842,0,0,0,2008,48,2,1, 1,13,1,3
51843,2,1,2,2008,38,2,1, 1,12,1,5
51844,2,1,2,2008,25,2,2, 1,12,1,5
51845,0,0,0,2008,24,1,1, 1,13,1,1
51846,2,2,2,2008,60,2,1, 1,17,4,5
51847,0,0,0,2008,51,1,1, 1,12,1,5
51848,2,1,2,2008,39,2,1, 1,14,2,1
51849,1,3,1,2008,48,2,2, 1,18,3,3
51850,2,2,2,2008,54,2,1, 1,12,1,1
51851,0,0,0,2008,60,2,1, 1,12,1,1
51852,1,1,2,2008,50,2,2, 1,12,1,4
51853,1,2,2,2008,74,2,1, 1,12,1,2
51854,1,2,1,2008,76,2,1, 1,12,1,2
51855,1,2,1,2008,67,2,1, 1,12,1,1
51856,1,2,2,2008,61,1,1, 1,12,1,1
51857,1,1,2,2008,35,1,1, 1,12,1,1
51858,1,2,1,2008,80,2,1, 1,14,1,1
51859,1,2,1,2008,67,2,1, 1,16,3,2
51860,2,2,2,2008,21,2,1, 1,14,1,5
51861,2,1,2,2008,79,2,1, 1,14,1,2
51862,2,1,2,2008,31,2,1, 1,13,1,1
51863,0,0,0,2008,40,1,1, 1,14,1,1
51864,1,2,1,2008,54,2,1, 1,18,4,5
51865,0,0,0,2008,26,2,1, 1,14,2,1
51866,3,3,3,2008,65,2,1, 1,13,1,1
51867,0,0,0,2008,74,1,1, 1,10,0,3
51868,3,2,2,2008,57,1,1, 1,20,4,5
51869,1,2,2,2008,69,2,1, 1,12,1,1
51870,1,2,1,2008,39,1,1, 1,15,1,1
51871,1,2,1,2008,89,2,1, 1,10,0,2
51872,2,2,1,2008,51,1,1, 1,12,1,1
51873,2,2,2,2008,38,2,1, 1,13,1,3
51874,1,2,1,2008,51,1,1, 1,12,1,1
51875,3,3,1,2008,34,2,3, 2,16,2,1
51876,0,0,0,2008,40,2,3, 1,16,3,1
51877,0,0,0,2008,26,2,1, 1,12,1,1
51878,0,0,0,2008,61,2,1, 1,16,3,3
51879,0,0,0,2008,40,2,1, 1,10,0,3
51880,1,2,1,2008,25,1,1, 1,13,1,4
51881,2,2,2,2008,54,1,1, 1,12,1,1
51882,1,1,2,2008,43,2,1, 1,16,1,1
51883,2,2,2,2008,28,2,1, 2,13,1,5
51884,0,0,0,2008,52,2,1, 1,12,1,3
51885,2,1,2,2008,66,2,1, 1,12,1,2
51886,1,2,1,2008,40,1,1, 1,11,0,1
51887,2,1,2,2008,20,1,1, 1,12,1,5
51888,1,2,1,2008,80,2,1, 1,12,1,2
51889,0,0,0,2008,23,1,3, 2,14,2,5
51890,1,2,1,2008,38,2,1, 1,14,2,4
51891,2,1,2,2008,65,1,1, 1,10,1,1
51892,0,0,0,2008,65,2,1, 1,18,3,1
51893,0,0,0,2008,19,1,1, 1,12,1,5
51894,0,0,0,2008,31,2,1, 1,14,1,5
51895,1,1,2,2008,71,1,2, 1,12,1,1
51896,0,0,0,2008,51,2,1, 1,16,3,5
51897,0,0,0,2008,70,2,1, 1,13,1,1
51898,2,1,2,2008,28,2,1, 1,13,1,1
51899,0,0,0,2008,57,1,1, 1,12,1,3
51900,2,2,2,2008,57,2,1, 1,10,0,1
51901,0,0,0,2008,64,1,2, 1,10,0,1
51902,1,2,1,2008,56,1,1, 1,20,4,1
51903,0,0,0,2008,32,2,1, 1,14,1,1
51904,2,1,2,2008,26,2,1, 1,12,1,1
51905,0,0,0,2008,46,2,1, 1, 9,0,3
51906,2,2,1,2008,67,1,1, 1,12,1,3
51907,0,0,0,2008,50,2,1, 1,12,1,3
51908,1,2,2,2008,67,2,1, 1, 7,0,1
51909,0,0,0,2008,76,1,1, 1, 6,0,1
51910,0,0,0,2008,46,2,1, 1,18,2,3
51911,1,2,2,2008,27,1,1, 1,13,1,5
51912,2,1,2,2008,48,1,1, 1,12,1,1
51913,1,2,1,2008,25,1,1, 1,12,1,1
51914,1,1,2,2008,48,1,1, 1,11,0,1
51915,1,1,2,2008,64,2,1, 1,16,2,1
51916,0,0,0,2008,46,2,1, 1,20,4,5
51917,1,2,2,2008,62,2,1, 1,12,1,1
51918,2,1,2,2008,57,1,1, 1,12,1,1
51919,1,2,1,2008,55,2,1, 1,14,1,1
51920,2,3,1,2008,45,1,1, 1,12,1,3
51921,2,1,2,2008,70,2,1, 1,12,1,2
51922,1,3,1,2008,83,2,1, 1,12,1,2
51923,1,2,1,2008,69,2,1, 1,12,1,1
51924,2,2,2,2008,80,1,1, 1,18,4,1
51925,0,0,0,2008,23,2,1, 1,16,3,5
51926,1,2,2,2008,51,2,1, 1,12,1,3
51927,2,2,2,2008,22,2,1, 1,12,1,5
51928,3,2,3,2008,36,1,1, 1,12,1,5
51929,0,0,0,2008,76,2,1, 1, 8,0,2
51930,1,2,2,2008,29,1,1, 1,16,2,1
51931,1,2,2,2008,68,1,1, 1,12,1,1
51932,0,0,0,2008,47,1,1, 1,16,3,1
51933,1,2,1,2008,50,2,1, 1,15,2,3
51934,1,2,1,2008,80,1,1, 1,17,3,1
51935,0,0,0,2008,60,1,1, 1,14,2,1
51936,1,2,2,2008,50,2,1, 1,12,1,5
51937,2,1,1,2008,31,1,1, 1,12,1,1
51938,2,2,2,2008,34,2,1, 1,16,3,1
51939,1,2,2,2008,47,1,1, 1,20,4,5
51940,2,1,2,2008,48,2,1, 1,12,1,5
51941,2,1,2,2008,25,2,2, 1,12,1,4
51942,1,2,1,2008,64,2,1, 1,12,1,1
51943,2,2,2,2008,86,2,1, 1, 8,0,3
51944,2,1,2,2008,23,2,3, 1,11,0,5
51945,1,2,2,2008,46,1,1, 1,16,4,3
51946,0,0,0,2008,42,2,1, 1,16,3,3
51947,0,0,0,2008,20,2,1, 1,13,1,5
51948,1,1,2,2008,22,2,1, 1,16,3,5
51949,1,2,1,2008,41,1,1, 1,18,4,1
51950,0,0,0,2008,47,2,1, 1,16,3,1
51951,2,2,2,2008,44,1,1, 2,10,0,5
51952,1,1,2,2008,46,2,1, 1,12,1,3
51953,1,2,1,2008,34,2,3, 1,18,4,1
51954,0,0,0,2008,57,1,1, 1,20,4,2
51955,1,2,1,2008,51,1,1, 1,14,2,1
51956,2,2,1,2008,78,2,3, 1,11,0,2
51957,0,0,0,2008,65,1,3, 1,14,2,3
51958,2,1,2,2008,27,2,1, 1,13,1,3
51959,1,2,2,2008,89,2,1, 1,98,8,2
51960,0,0,0,2008,89,2,1, 1,12,1,2
51961,0,0,0,2008,24,1,1, 1,12,1,5
51962,2,2,1,2008,77,1,1, 1,12,1,1
51963,2,1,2,2008,33,1,1, 1, 0,0,3
51964,2,2,2,2008,38,2,1, 1,12,1,3
51965,1,2,1,2008,73,2,1, 1,16,3,2
51966,0,0,0,2008,37,2,1, 1,12,1,3
51967,0,0,0,2008,24,1,1, 1,12,1,5
51968,0,0,0,2008,67,2,1, 1,18,4,1
51969,0,0,0,2008,46,1,1, 1,15,2,1
51970,1,2,1,2008,46,1,1, 1,18,4,5
51971,0,0,0,2008,72,2,1, 1,14,1,3
51972,0,0,0,2008,43,2,3, 1,19,3,1
51973,0,0,0,2008,21,1,1, 1,14,1,5
51974,1,2,1,2008,55,2,1, 1,16,3,1
51975,0,0,0,2008,47,2,1, 1,16,3,1
51976,1,2,2,2008,40,1,1, 1,18,4,1
51977,0,0,0,2008,60,2,1, 1,13,1,3
51978,2,2,2,2008,27,1,1, 1,16,3,5
51979,1,3,2,2008,28,1,1, 2,16,3,5
51980,1,1,2,2008,79,1,1, 1,12,1,5
51981,0,0,0,2008,43,2,2, 1, 9,0,5
51982,2,1,2,2008,19,2,2, 1,14,1,5
51983,1,1,2,2008,45,1,1, 1,12,1,5
51984,3,1,2,2008,52,1,2, 1,16,3,1
51985,2,2,1,2008,57,1,1, 1,16,2,3
51986,2,2,2,2008,33,2,1, 1,15,1,5
51987,0,0,0,2008,50,2,1, 1,13,1,1
51988,1,2,1,2008,54,1,1, 1,18,3,2
51989,2,2,1,2008,50,1,1, 1,12,1,3
51990,2,1,2,2008,77,2,1, 1,12,1,2
51991,2,1,2,2008,22,1,1, 1,11,0,5
51992,1,2,2,2008,76,1,1, 1,20,4,1
51993,0,0,0,2008,60,1,1, 1,16,3,1
51994,1,2,2,2008,34,1,1, 1,16,3,1
51995,0,0,0,2008,46,1,1, 1,16,3,1
51996,1,2,2,2008,56,1,1, 1,12,1,1
51997,0,0,0,2008,58,1,1, 1,16,3,1
51998,2,1,2,2008,50,2,1, 1,12,1,1
51999,1,2,1,2008,38,2,3, 1,16,3,1
52000,1,2,2,2008,70,1,1, 1,20,4,1
52001,1,2,1,2008,34,1,1, 1,19,4,1
52002,1,2,1,2008,39,1,1, 1,15,1,3
52003,0,0,0,2008,59,2,1, 1,16,3,5
52004,0,0,0,2008,68,1,1, 1,20,4,1
52005,2,2,2,2008,70,1,1, 4, 7,0,5
52006,0,0,0,2008,53,1,2, 4, 6,0,4
52007,3,1,2,2008,62,1,2, 1,15,2,3
52008,1,2,1,2008,37,2,1, 1,16,3,5
52009,0,0,0,2008,53,2,2, 1,13,1,5
52010,2,3,2,2008,77,1,2, 1,16,3,1
52011,1,2,1,2008,78,2,1, 1,11,0,1
52012,1,2,1,2008,29,2,1, 1,18,4,5
52013,1,2,2,2008,33,1,1, 1,12,1,5
52014,0,0,0,2008,62,1,1,99,16,4,5
52015,2,1,2,2008,39,1,1, 1,13,1,3
52016,0,0,0,2008,59,2,1, 1,13,1,1
52017,1,2,1,2008,74,2,1, 1,16,3,2
52018,2,3,2,2008,31,2,1, 1,13,1,3
52019,1,1,1,2008,41,1,1, 1,12,1,3
52020,0,0,0,2008,28,2,1, 1,13,1,3
52021,0,0,0,2008,47,2,1, 1,14,2,1
52022,1,2,1,2008,75,1,1, 1,12,1,1
52023,2,2,2,2008,46,2,1, 1,18,3,5
52024,1,2,1,2008,33,2,1, 1,16,3,1
52025,0,0,0,2008,52,1,1, 1,12,1,1
52026,2,1,2,2008,37,2,1, 1,11,1,3
52027,0,0,0,2008,26,2,1, 1,18,4,1
52028,0,0,0,2008,58,2,1, 1,12,1,1
52029,0,0,0,2008,82,2,1, 1,10,0,1
52030,0,0,0,2008,47,2,1, 1,14,2,2
52031,1,2,1,2008,74,2,1, 1,12,1,1
52032,1,2,2,2008,48,2,1, 1,16,3,1
52033,2,1,2,2008,38,1,1, 4,12,1,1
52034,1,2,1,2008,55,2,1, 1,12,1,3
52035,0,0,0,2008,27,1,1, 2,14,1,5
52036,2,1,2,2008,38,1,1, 1,11,0,5
52037,3,3,1,2008,59,1,1, 1,18,3,1
52038,1,1,2,2008,62,2,1, 1,12,1,1
52039,2,3,2,2008,39,1,1, 1,19,3,1
52040,2,1,2,2008,25,2,1, 1,13,1,5
52041,0,0,0,2008,22,1,3, 1,12,1,5
52042,1,2,2,2008,49,1,1, 1,10,1,1
52043,2,2,1,2008,57,1,1, 1,19,4,1
52044,1,2,1,2008,67,2,1, 1,16,3,1
52045,1,2,2,2008,62,1,1, 1,17,4,1
52046,1,2,2,2008,37,2,3, 1,17,4,1
52047,0,0,0,2008,84,1,1, 1, 8,0,1
52048,0,0,0,2008,27,1,1, 1,14,1,5
52049,2,3,2,2008,52,1,1, 1,12,1,5
52050,1,2,2,2008,44,2,1, 1,13,1,3
52051,1,2,1,2008,54,1,1, 1,16,3,1
52052,0,0,0,2008,69,2,1, 1,12,1,3
52053,0,0,0,2008,51,2,1, 1,12,1,1
52054,1,2,1,2008,34,2,1, 1,17,3,5
52055,2,1,2,2008,85,2,1, 1,12,1,2
52056,1,2,1,2008,76,1,1, 1,15,1,1
52057,1,2,2,2008,82,2,1, 1,12,1,2
52058,2,1,2,2008,61,2,1, 1,12,1,1
52059,2,2,2,2008,31,2,2, 1,13,1,5
52060,0,0,0,2008,76,2,1, 1,12,1,2
52061,0,0,0,2008,76,2,1, 1,11,0,1
52062,1,2,1,2008,70,1,1, 1,20,4,1
52063,0,0,0,2008,31,2,1, 1,15,1,1
52064,2,1,2,2008,67,2,1, 1,12,1,3
52065,1,1,2,2008,61,2,1, 1,17,4,5
52066,3,2,3,2008,76,2,1, 1,10,0,1
52067,0,0,0,2008,56,1,1, 1, 9,0,3
52068,1,2,1,2008,65,1,1, 1,10,0,2
52069,2,1,2,2008,36,1,3, 2, 6,0,2
52070,1,1,1,2008,89,2,1, 1,12,1,2
52071,1,2,1,2008,74,2,1, 1,10,1,1
52072,2,1,2,2008,57,2,1, 1,12,1,1
52073,2,1,1,2008,29,1,1, 1,12,1,5
52074,0,0,0,2008,54,1,1, 1,10,0,1
52075,0,0,0,2008,66,2,1, 1,17,4,1
52076,2,1,2,2008,59,2,1, 1,15,3,1
52077,1,2,1,2008,27,1,1, 1,18,1,5
52078,2,2,2,2008,26,2,1, 1,16,3,1
52079,1,2,1,2008,77,1,2, 1,19,4,2
52080,3,3,3,2008,56,2,1, 1,14,2,3
52081,0,0,0,2008,77,1,1, 1,16,3,1
52082,0,0,0,2008,26,1,1, 1,16,1,5
52083,1,2,2,2008,39,1,2, 1,12,1,5
52084,0,0,0,2008,52,1,2, 1,12,1,3
52085,1,2,2,2008,45,1,2, 1,12,1,5
52086,2,1,2,2008,61,2,1, 1,13,1,3
52087,0,0,0,2008,31,1,2, 1,14,2,5
52088,1,2,1,2008,35,1,1, 1,13,1,1
52089,1,2,1,2008,52,2,1, 1,14,1,1
52090,0,0,0,2008,44,2,2, 1,12,1,5
52091,2,2,2,2008,20,2,2, 1,12,1,5
52092,0,0,0,2008,72,2,2, 1,12,1,3
52093,2,2,2,2008,27,1,2, 1,14,1,5
52094,1,1,2,2008,38,1,2, 1,12,1,1
52095,2,1,3,2008,82,1,1, 1,12,1,1
52096,2,2,2,2008,42,1,1, 1,10,1,3
52097,1,2,1,2008,72,1,1, 1,19,4,3
52098,0,0,0,2008,23,2,1, 1,12,1,5
52099,2,3,1,2008,47,1,1, 1,12,1,3
52100,1,1,2,2008,72,2,1, 1,12,1,1
52101,2,1,2,2008,40,1,1, 1,16,3,5
52102,1,2,1,2008,65,2,1, 1,12,1,1
52103,2,2,2,2008,23,1,2, 1,13,1,5
52104,1,1,2,2008,57,2,1, 1,12,1,3
52105,1,3,2,2008,75,2,1, 1,14,1,1
52106,2,2,2,2008,37,1,2, 1,12,1,1
52107,1,2,1,2008,85,1,1, 1,13,1,2
52108,1,1,1,2008,50,2,1, 1,16,3,5
52109,1,2,2,2008,73,2,1, 1,12,1,1
52110,0,0,0,2008,31,1,1, 1,14,1,1
52111,1,2,2,2008,60,2,1, 1,16,3,1
52112,2,2,1,2008,89,2,1, 1,14,1,2
52113,1,2,1,2008,67,2,1, 1,16,3,1
52114,1,2,1,2008,70,2,1, 1,16,4,1
52115,1,2,1,2008,74,1,1, 1,16,1,1
52116,1,2,1,2008,44,2,1, 1,16,3,1
52117,0,0,0,2008,35,2,3, 1,18,4,1
52118,0,0,0,2008,61,2,1, 1,12,1,1
52119,0,0,0,2008,55,2,1, 1,18,4,1
52120,2,3,1,2008,19,1,1, 1,12,1,5
52121,0,0,0,2008,49,1,1, 1,14,1,1
52122,1,1,2,2008,59,2,1, 1,14,2,1
52123,3,1,2,2008,39,1,1, 1,14,1,1
52124,1,2,1,2008,61,2,1, 1,12,1,3
52125,0,0,0,2008,79,2,1, 1,12,1,1
52126,2,1,2,2008,23,2,1, 1,11,0,5
52127,1,2,2,2008,74,1,1, 1,14,1,1
52128,0,0,0,2008,39,2,1, 1,17,4,1
52129,0,0,0,2008,49,1,1, 1,12,1,1
52130,1,2,2,2008,43,1,1, 1,12,1,5
52131,0,0,0,2008,30,1,1, 1,13,1,4
52132,0,0,0,2008,41,1,1, 1,14,1,3
52133,1,2,1,2008,64,2,1, 1,12,1,3
52134,0,0,0,2008,51,1,1, 1,14,1,1
52135,0,0,0,2008,52,2,1, 1,15,2,1
52136,0,0,0,2008,55,2,2, 1,12,1,1
52137,0,0,0,2008,28,2,1, 3,14,1,1
52138,0,0,0,2008,50,1,2, 1,14,1,1
52139,3,1,2,2008,42,2,2, 1,13,0,4
52140,0,0,0,2008,36,2,2, 1,12,1,5
52141,0,0,0,2008,23,2,2, 1,13,1,5
52142,3,3,2,2008,36,2,2, 1,14,1,5
52143,2,1,2,2008,60,2,2, 1,12,1,5
52144,1,1,2,2008,51,2,2, 1,16,1,3
52145,2,1,2,2008,26,2,2, 1,16,1,5
52146,0,0,0,2008,46,2,2, 1,12,1,3
52147,0,0,0,2008,78,2,2, 1,15,1,3
52148,1,2,1,2008,66,2,2, 1,12,1,1
52149,0,0,0,2008,48,2,2, 1,12,1,5
52150,0,0,0,2008,27,1,2, 1,14,1,5
52151,2,1,2,2008,56,1,2, 1,12,1,5
52152,1,2,1,2008,71,1,1, 1,18,4,1
52153,2,2,2,2008,55,2,2, 1,13,1,3
52154,1,2,2,2008,53,2,2, 1,12,1,5
52155,3,1,1,2008,31,2,2, 1,13,1,5
52156,0,0,0,2008,23,1,1, 1,14,1,5
52157,2,1,2,2008,42,2,1, 1,14,2,1
52158,2,1,2,2008,35,2,2, 1,15,1,1
52159,1,2,2,2008,65,1,1, 1,18,4,1
52160,1,2,2,2008,34,2,1, 1,18,4,1
52161,2,2,2,2008,37,2,1, 1,16,3,3
52162,1,2,2,2008,50,2,1, 1,16,3,3
